quote;date;month;year
Francisco de Miranda (statue), deuxième président du Venezuela, est le seul Latino-Américain qui ait son nom gravé sous l’Arc de triomphe de l’Étoile.;2020-02-01;2;2020
Traditionnellement, le zoegeman mettait en branle son énorme instrument dans les estaminets bruxellois.;2020-02-01;2;2020
Ebenezer Prout (portrait), théoricien de la musique, est aussi l’auteur de 48 phrases mnémoniques et drolatiques correspondant chacune au thème principal de l’une des 48 fugues du Clavier bien tempéré de Jean-Sébastien Bach.;2020-02-02;2;2020
Jusqu’au Super Bowl de 2010, la meilleure audience de l’histoire de la télévision américaine était détenue par l’épisode final de la série M*A*S*H.;2020-02-02;2;2020
En 1877, le baron Haussmann (portrait) fut élu député en Corse face au sortant Napoléon-Jérôme Bonaparte et rejoignit le groupe bonapartiste.;2020-02-04;2;2020
Lors du Grand Prix du Brésil de 2019, les mécaniciens de l’équipe Red Bull Racing établirent un nouveau record en changeant les quatre pneumatiques de la RB15 en 1 s 82.;2020-02-04;2;2020
Giuseppe Verdi a obtenu l’interdiction de retransmettre ses œuvres par le théâtrophone (affiche).;2020-02-05;2;2020
Dans les campagnes françaises, l’exercice de la médecine, encadré par la loi depuis 1803, est resté ouvert jusqu’en 1892 à des non-médecins.;2020-02-05;2;2020
Le Grizzly de Californie, animal officiel de cet État américain (drapeau), est considéré comme éteint depuis 1924.;2020-02-06;2;2020
Le 9e arrondissement de Paris, établi en 1859 et officiellement nommé « arrondissement de l’Opéra », doit son nom à l’opéra Le Peletier, inauguré en 1821 et détruit dans un incendie (gravure) en 1873, et non à l’opéra Garnier, inauguré en 1875.;2020-02-07;2;2020
Le 7 février 1790, Louis Guizot, fils d’une esclave de Saint-Domingue, fut élu maire d’une commune de France métropolitaine avec 95 % des voix.;2020-02-07;2;2020
La république de Florence (écu) était dirigée par une seigneurie.;2020-02-08;2;2020
Après avoir signé un armistice, le royaume d’Italie a déclaré la guerre au Reich allemand pendant la Seconde Guerre mondiale.;2020-02-08;2;2020
Jean II, 56e pape, est le premier d’entre eux à avoir changé de nom après son avènement.;2020-02-09;2;2020
Si certains Parisii ont donné leur nom à la capitale actuelle de la France, d’autres, qui semblent liés aux premiers, habitaient outre-Manche (carte).;2020-02-09;2;2020
Deux mécaniciens automobiles ont volé le cercueil de Charlie Chaplin dans le but d’extorquer une rançon à sa veuve pour ouvrir un garage.;2020-02-09;2;2020
Les recherches n’ont identifié qu’une seule victime de l’événement de la Toungouska (situation), qui a dégagé une énergie estimée à 1 000 fois celle de la bombe d’Hiroshima.;2020-02-10;2;2020
Zheng He était à la tête de l’exploration maritime de la Cour impériale chinoise qui alla jusqu’aux côtes africaines au début du XVe siècle.;2020-02-10;2;2020
La notion de produit intérieur brut est généralement attribuée à Simon Kuznets (photo), sollicité par le congrès des États-Unis pour élaborer un indicateur permettant de mesurer les effets de la Grande Dépression.;2020-02-11;2;2020
Les aiguilles du pin flexible abritent des colonies bactériennes capables de fixer l’azote de l’air.;2020-02-11;2;2020
Joan Fontaine (photo) remporta l’Oscar de la meilleure actrice, en 1942, pour son rôle dans Soupçons, devançant sa sœur aînée Olivia de Havilland, en compétition dans la même catégorie.;2020-02-12;2;2020
Devenu président du gouvernement d’Espagne en juin 2018, Pedro Sánchez a remporté pour la première fois un vote d’investiture en janvier 2020.;2020-02-12;2;2020
Les deux films ayant reçu le plus d’Oscars en 2012 sont un film français rendant hommage au cinéma américain des années 1920 (photo) et un film américain rendant hommage à Georges Méliès.;2020-02-13;2;2020
Unique médecin sur une base soviétique de l’Antarctique, Leonid Rogozov a dû pratiquer une appendicectomie sur lui-même, avant même la fin de sa formation de chirurgien.;2020-02-13;2;2020
Pour l’institut national d’études démographiques français, un célibat (gravure) est considéré comme définitif lorsqu’un individu atteint l’âge de 50 ans sans s’être jamais marié.;2020-02-14;2;2020
En 1984, les autorités soviétiques ont tenté, sans succès, de faire entrer un camion en Suisse par la valise diplomatique.;2020-02-14;2;2020
La militante antiraciste et prix Pulitzer Alice Walker (photo) soutient désormais David Icke dans sa théorie d’un complot des Reptiliens.;2020-02-15;2;2020
Depuis 1984, le record du Londres-Paris avec 10 litres de carburant est détenu par Gérard Feldzer et son copilote Alain Souchon, aux commandes d’un VariEze.;2020-02-15;2;2020
Simón Bolívar (portrait) a été à la tête de cinq États indépendants : du Venezuela, de la Grande Colombie, de Guayaquil, du Pérou et de la Bolivie.;2020-02-16;2;2020
Jacques Brel a écrit deux chansons pour la bande originale de Tintin et le Temple du Soleil.;2020-02-16;2;2020
Mark Twain a investi une grande part des ressources de son ménage dans le Paige Compositor (photo), rapidement supplanté par la linotype.;2020-02-17;2;2020
L’île britannique de Sainte-Hélène est en partie propriété de l’État français.;2020-02-17;2;2020
Jean Laplanche a dirigé en même temps une nouvelle traduction des œuvres de Sigmund Freud (photo du haut) et le domaine viticole du château de Pommard (photo du bas).;2020-02-18;2;2020
Il est généralement admis que la politique de rationnement mise en place au Royaume-Uni durant la Seconde Guerre mondiale a amélioré la santé publique du pays.;2020-02-18;2;2020
Lire le médiaVictoire dans les airs, 8e long-métrage d’animation des studios Disney (bande-annonce), est une adaptation de l’ouvrage homonyme du major Alexander P. de Seversky, qui défend les thèses de ce dernier en matière de bombardement stratégique dans le contexte de la Seconde Guerre mondiale.;2020-02-19;2;2020
"Le taux marginal supérieur de l’impôt fédéral sur le revenu aux États-Unis était en moyenne de 23 % de 1900 à 1932 ; de 81 % entre 1932 et 1980 ; et de 39 % entre 1980 et 2018.";2020-02-19;2;2020
Lors de la bataille de Sarhu (illustration), en 1619, les Jin postérieurs utilisant des archers montés ont battu les Ming équipés de fusils et de canons.;2020-02-20;2;2020
Dans son Traité des fardements et confitures, Nostradamus enseigne comment « confire petits limons et oranges tout entiers, coings en quartiers avec le sucre pour faire du cotignac, du pignolat, du sucre candi, des sirops, des poires confites et de la tarte de massapan ».;2020-02-20;2;2020
Le monument aux morts de Gentioux-Pigerolles (photo) représente un enfant le poing tendu vers une plaque portant l’inscription « Maudite soit la guerre ».;2020-02-21;2;2020
En 1979 à Chicago, des disques de musique disco ont été détruits par explosion afin de promouvoir un double match de baseball.;2020-02-21;2;2020
Alphonse de Lamartine (portrait) est l’auteur à la fois d’un poème et d’un discours à la Chambre des députés sur le même thème : l’abolition de la peine de mort.;2020-02-22;2;2020
Le gène responsable de la mucoviscidose a sans doute été sélectionné dans la population européenne en raison de la protection qu’il procure contre les diarrhées sécrétoires (notamment le choléra).;2020-02-22;2;2020
L’homme utilise depuis les années 1970 l’assistance gravitationnelle pour accélérer le voyage de ses véhicules spatiaux grâce à l’attraction d’un corps céleste (schéma).;2020-02-23;2;2020
Dans les années 1970 et 1980, les possesseurs de Peugeot 104 pouvaient rouler sur deux ou quatre roues.;2020-02-23;2;2020
Le conseil municipal de Cluny (photo) est le premier de France à avoir organisé un référendum, en 1888, sous la Troisième République.;2020-02-24;2;2020
À l’instar d’Orson Welles, le journaliste français Jean Nocher réalisa, en 1946, une émission radiophonique de science-fiction et fut accusé dans la presse imprimée d’avoir lancé une peur panique dans la population.;2020-02-24;2;2020
Alors que l’Italie était championne du monde en titre, Ottorino Barassi a caché le trophée de la Coupe du monde de football dans une boîte à chaussures sous son lit, mettant en échec les nazis envoyés par Hitler à la fin de la Seconde Guerre mondiale pour s’en emparer.;2020-02-25;2;2020
Malgré trois décisions ministérielles contraires (en 1925, 1937 et 1945), les petits lycées (photo) — classes élémentaires, de la « 11e » à la « 7e » — subsistaient encore dans les lycées français des années 1960.;2020-02-25;2;2020
Agloe, ville imaginaire créée sur une carte par un éditeur spécialisé pour éviter le plagiat, est devenue un lieu-dit réel du fait même de cette idée.;2020-02-26;2;2020
Une tombe de guerrier viking, découverte en 1878, s’est révélée en 2017 être celle d’une guerrière (gravure).;2020-02-26;2;2020
Premier immeuble français en béton de plus de 100 m de hauteur, la tour Perret d’Amiens resta presque vide pendant une décennie avant d’être réaménagée par François Spoerry.;2020-02-27;2;2020
La domestication du chien est associée à une hypersociabilité (photo) dont la signature génétique présente des similarités avec celle du syndrome de Williams humain.;2020-02-27;2;2020
Pendant une heure, le 28 février 1942, le destroyer américain USS Edsall (photo du haut) a évité 1 335 obus de 356 mm et 203 mm tirés par deux croiseurs de bataille et deux croiseurs lourds de la Marine impériale japonaise.;2020-02-28;2;2020
Adrien Brody (photo du bas) est le seul à avoir reçu l’Oscar et le César du meilleur acteur pour un même rôle.;2020-02-28;2;2020
Des races bovines comme la bretonne pie noir ou la froment du Léon (illustration), dont seulement 48 femelles subsistaient dans les années 1990, ont été sauvées de l’extinction grâce à un travail sur le registre généalogique permettant de préserver leur biodiversité.;2020-02-29;2;2020
Frank Hayes est à ce jour le seul jockey à avoir remporté une course après son décès.;2020-02-29;2;2020
La Chine de la dynastie Song est le premier État au monde à avoir émis du papier monnaie (photo).;2020-03-01;3;2020
« Monsieur Chiffre » de l’émission Des chiffres et des lettres depuis mars 1975, Bertrand Renard avait initialement suivi des études de lettres classiques.;2020-03-01;3;2020
Le juré Goncourt Raoul Ponchon et l’académicien Jean Richepin, amis inséparables et fondateurs du Groupe des Vivants, partagent la même sépulture.;2020-03-02;3;2020
Valentine Fleming (image), le père du créateur de James Bond, est l’un des parlementaires britanniques morts à la Première Guerre mondiale.;2020-03-02;3;2020
L’excentricité de la céleste Castafiore n’excède pas 0,175906.;2020-03-03;3;2020
On peut naviguer de Java à Borneo tout en restant à Amsterdam (plan).;2020-03-03;3;2020
Josef Bican (photo), footballeur autrichien puis tchécoslovaque, est le joueur ayant marqué le plus grand nombre de buts en matchs officiels : 805, entre 1928 et 1955.;2020-03-04;3;2020
Le régime alimentaire de la taupe la condamne à mourir à moins de cinq ans alors que sa longévité théorique est de dix à vingt ans.;2020-03-04;3;2020
Plus de trente ans avant de devenir président de la République, le député Jules Grévy (photo) avait proposé un amendement pour supprimer cette fonction.;2020-03-05;3;2020
